연도코드,시도명,시군구코드,사고위험지역명,사고위험지역id,총사고건수,총사망자수,총중상자수,총경상자수,사고분석유형명,반경내카메라수,반경내과속카메라,반경내신호카메라,카메라효과비율,cluster,군집라벨
2017,경남,48310,경상남도 거제시내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,38144,17,0,6,14,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,경남,48310,경상남도 거제시내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,38145,13,1,5,11,기타 / 안전거리미확보,2,0,2,50.0,3,과잉 (카메라多 사고少)
2017,경남,48330,경상남도 양산시내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,38147,8,0,5,5,기타 / U턴중,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48330,경상남도 양산시내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,38148,9,0,5,5,기타 / U턴중 / 신호위반 / 안전거리미확보,2,0,2,50.0,3,과잉 (카메라多 사고少)
2017,경남,48330,경상남도 양산시내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,38149,13,0,6,16,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,경남,48330,경상남도 양산시내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,38150,10,1,1,12,기타,0,0,0,0.0,1,사망위험 (사망사고 집중)
2017,경남,48330,경상남도 양산시내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,38151,11,1,2,11,기타 / U턴중 / 안전거리미확보,0,0,0,33.33333333333333,1,사망위험 (사망사고 집중)
2017,경남,48330,경상남도 양산시내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,38152,10,0,2,15,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,경남,48730,경상남도 함안군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38154,10,0,4,7,기타 / 안전거리미확보,2,0,2,50.0,3,과잉 (카메라多 사고少)
2017,경남,48730,경상남도 함안군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38155,5,0,3,8,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48730,경상남도 함안군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38156,4,0,5,1,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48730,경상남도 함안군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38157,6,0,4,7,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48730,경상남도 함안군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38158,6,0,6,4,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,경남,48730,경상남도 함안군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38159,6,0,2,4,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48740,경상남도 창녕군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38161,8,1,3,11,기타,0,0,0,0.0,1,사망위험 (사망사고 집중)
2017,경남,48740,경상남도 창녕군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38162,4,0,4,3,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48740,경상남도 창녕군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38163,7,0,2,16,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48740,경상남도 창녕군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38164,4,0,5,1,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48740,경상남도 창녕군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38165,13,0,7,7,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,경남,48740,경상남도 창녕군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38166,7,0,4,3,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48740,경상남도 창녕군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38167,5,0,0,6,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48820,경상남도 고성군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38169,4,0,4,1,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,경남,48820,경상남도 고성군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38170,5,0,5,1,기타 / 신호위반,0,0,0,50.0,0,부족 (카메라少)
2017,경남,48820,경상남도 고성군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38171,5,1,2,8,기타 / 안전거리미확보,0,0,0,50.0,1,사망위험 (사망사고 집중)
2017,경남,48820,경상남도 고성군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38172,5,0,6,8,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,경남,48820,경상남도 고성군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38173,4,0,3,4,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2017,경남,48820,경상남도 고성군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38174,16,0,15,7,기타 / U턴중 / 안전거리미확보,0,0,0,33.33333333333333,2,사고다발 (사고多+중상多)
2017,경남,48840,경상남도 남해군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38176,4,0,5,7,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48840,경상남도 남해군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38177,4,0,2,3,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48840,경상남도 남해군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38178,9,0,7,3,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48850,경상남도 하동군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38180,8,0,6,3,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48860,경상남도 산청군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38182,5,0,1,4,기타 / U턴중,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48870,경상남도 함양군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38184,5,0,3,2,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48870,경상남도 함양군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38185,6,0,1,9,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48870,경상남도 함양군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38186,7,0,3,6,기타 / 신호위반,0,0,0,50.0,0,부족 (카메라少)
2017,경남,48870,경상남도 함양군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38187,4,0,1,3,기타,0,0,0,0.0,0,부족 (카메라少)
2017,경남,48880,경상남도 거창군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38189,6,1,8,4,기타,0,0,0,0.0,1,사망위험 (사망사고 집중)
2017,경남,48880,경상남도 거창군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38190,4,1,1,2,기타,0,0,0,0.0,1,사망위험 (사망사고 집중)
2017,경남,48880,경상남도 거창군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38191,19,0,15,6,기타,0,0,0,0.0,2,사고다발 (사고多+중상多)
2017,경남,48890,경상남도 합천군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38193,5,1,2,5,기타,0,0,0,0.0,1,사망위험 (사망사고 집중)
2017,경남,48890,경상남도 합천군내에서 2017년도에 반경100m 이내 다른사고4건 이상 지역,38194,6,0,2,4,기타,0,0,0,0.0,0,부족 (카메라少)
2017,제주,50110,제주도 제주시내에서 2017년도에 반경50m 이내 다른사고10건 이상 지역,38196,14,1,4,26,안전거리미확보 / 기타,0,0,0,50.0,1,사망위험 (사망사고 집중)
2017,제주,50110,제주도 제주시내에서 2017년도에 반경50m 이내 다른사고10건 이상 지역,38197,12,0,2,10,기타,0,0,0,0.0,0,부족 (카메라少)
2017,제주,50110,제주도 제주시내에서 2017년도에 반경50m 이내 다른사고10건 이상 지역,38198,11,0,13,14,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,제주,50110,제주도 제주시내에서 2017년도에 반경50m 이내 다른사고10건 이상 지역,38199,11,1,1,14,기타,0,0,0,0.0,1,사망위험 (사망사고 집중)
2017,제주,50110,제주도 제주시내에서 2017년도에 반경50m 이내 다른사고10건 이상 지역,38200,10,0,2,14,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,제주,50110,제주도 제주시내에서 2017년도에 반경50m 이내 다른사고10건 이상 지역,38201,12,0,3,12,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,제주,50110,제주도 제주시내에서 2017년도에 반경50m 이내 다른사고10건 이상 지역,38202,15,0,2,12,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,제주,50110,제주도 제주시내에서 2017년도에 반경50m 이내 다른사고10건 이상 지역,38203,13,0,4,15,기타 / 신호위반 / 안전거리미확보 / U턴중,0,0,0,50.0,0,부족 (카메라少)
2017,제주,50110,제주도 제주시내에서 2017년도에 반경50m 이내 다른사고10건 이상 지역,38204,13,0,6,8,안전거리미확보 / 기타 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2017,제주,50130,제주도 서귀포시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,38206,18,0,6,17,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2017,제주,50130,제주도 서귀포시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,38207,24,0,10,19,기타 / 안전거리미확보 / U턴중 / 중앙선침범,0,0,0,50.0,2,사고다발 (사고多+중상多)
2017,제주,50130,제주도 서귀포시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,38208,12,0,2,21,기타,0,0,0,0.0,0,부족 (카메라少)
2017,제주,50130,제주도 서귀포시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,38209,29,0,13,20,안전거리미확보 / U턴중 / 기타 / 신호위반,0,0,0,50.0,2,사고다발 (사고多+중상多)
2018,서울,11110,서울특별시 종로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46507,15,0,1,21,기타,0,0,0,0.0,0,부족 (카메라少)
2018,서울,11110,서울특별시 종로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46508,13,0,6,7,안전거리미확보 / 기타,2,2,0,50.0,3,과잉 (카메라多 사고少)
2018,서울,11110,서울특별시 종로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46509,14,0,3,11,기타 / 안전거리미확보 / 과속,1,0,1,66.66666666666666,3,과잉 (카메라多 사고少)
2018,서울,11110,서울특별시 종로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46510,14,0,2,14,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2018,서울,11110,서울특별시 종로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46511,29,0,6,33,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2018,서울,11110,서울특별시 종로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46512,23,0,5,18,안전거리미확보 / 기타,2,0,2,50.0,3,과잉 (카메라多 사고少)
2018,서울,11110,서울특별시 종로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46513,21,0,4,31,U턴중 / 안전거리미확보 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2018,서울,11110,서울특별시 종로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46514,26,0,6,22,안전거리미확보 / 기타,2,0,2,50.0,3,과잉 (카메라多 사고少)
2018,서울,11110,서울특별시 종로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46515,23,0,8,23,안전거리미확보 / 기타,0,0,0,50.0,0,부족 (카메라少)
2018,서울,11110,서울특별시 종로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46516,17,0,3,15,기타 / U턴중 / 신호위반 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2018,서울,11110,서울특별시 종로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46517,24,0,5,29,안전거리미확보 / U턴중 / 기타,0,0,0,33.33333333333333,0,부족 (카메라少)
2018,서울,11140,서울특별시 중구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46519,13,0,3,11,U턴중 / 기타 / 신호위반,0,0,0,33.33333333333333,0,부족 (카메라少)
2018,서울,11140,서울특별시 중구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46520,22,0,1,24,안전거리미확보 / 신호위반 / 기타,0,0,0,66.66666666666666,0,부족 (카메라少)
2018,서울,11140,서울특별시 중구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46521,18,0,4,16,기타 / U턴중 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2018,서울,11140,서울특별시 중구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46522,14,0,3,18,안전거리미확보 / 기타 / 신호위반,0,0,0,66.66666666666666,0,부족 (카메라少)
2018,서울,11140,서울특별시 중구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46523,16,0,3,17,기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2018,서울,11140,서울특별시 중구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46524,18,0,9,14,신호위반 / 기타 / 안전거리미확보 / U턴중,0,0,0,50.0,0,부족 (카메라少)
2018,서울,11140,서울특별시 중구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46525,13,0,13,7,기타,0,0,0,0.0,2,사고다발 (사고多+중상多)
2018,서울,11140,서울특별시 중구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46526,37,1,12,34,기타 / U턴중 / 안전거리미확보,0,0,0,33.33333333333333,2,사고다발 (사고多+중상多)
2018,서울,11140,서울특별시 중구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46527,42,0,9,43,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,2,사고다발 (사고多+중상多)
2018,서울,11140,서울특별시 중구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46528,14,0,5,8,기타 / 안전거리미확보,1,1,0,50.0,3,과잉 (카메라多 사고少)
2018,서울,11170,서울특별시 용산구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46530,16,0,4,16,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2018,서울,11170,서울특별시 용산구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46531,14,0,5,11,기타 / 안전거리미확보 / 신호위반,0,0,0,66.66666666666666,0,부족 (카메라少)
2018,서울,11170,서울특별시 용산구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46532,14,0,3,14,신호위반 / U턴중 / 기타 / 안전거리미확보,0,0,0,50.0,0,부족 (카메라少)
2018,서울,11170,서울특별시 용산구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46533,18,0,6,11,기타 / 신호위반 / 안전거리미확보,0,0,0,66.66666666666666,0,부족 (카메라少)
2018,서울,11170,서울특별시 용산구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46534,13,0,9,12,기타 / U턴중 / 안전거리미확보,0,0,0,33.33333333333333,0,부족 (카메라少)
2018,서울,11170,서울특별시 용산구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,46535,40,0,9,37,U턴중 / 기타 / 안전거리미확보,0,0,0,33.33333333333333,2,사고다발 (사고多+중상多)
2018,서울,11200,서울특별시 성동구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,46537,8,1,3,4,기타,0,0,0,0.0,1,사망위험 (사망사고 집중)
2018,서울,11200,서울특별시 성동구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,46538,8,0,1,7,기타 / 안전거리미확보 / U턴중,0,0,0,33.33333333333333,0,부족 (카메라少)
2018,서울,11200,서울특별시 성동구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,46539,8,0,1,8,기타,0,0,0,0.0,0,부족 (카메라少)
2018,서울,11200,서울특별시 성동구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,46540,21,0,3,26,신호위반 / 기타 / 안전거리미확보,0,0,0,66.66666666666666,0,부족 (카메라少)
2018,서울,11200,서울특별시 성동구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,46541,37,0,7,45,기타 / 안전거리미확보 / U턴중,0,0,0,33.33333333333333,2,사고다발 (사고多+중상多)
