우선순위,시도명,사고위험지역명,군집라벨,위험점수,총사고건수,총사망자수,총중상자수,사고분석유형명
1순위 (사망/사고다발),서울,서울특별시 서초구내에서 2023년도에 반경50m 이내 다른사고14건 이상 지역,사고다발,138,48,0,18,안전거리미확보 / 기타
1순위 (사망/사고다발),전남,전라남도 목포시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,사고다발,137,42,1,17,신호위반 / 기타 / 안전거리미확보
1순위 (사망/사고다발),경북,경상북도 영주시내에서 2020년도에 반경100m 이내 다른사고4건 이상 지역,사고다발,137,42,1,17,U턴중 / 기타
1순위 (사망/사고다발),충남,충청남도 공주시내에서 2023년도에 반경100m 이내 다른사고6건 이상 지역,사고다발,137,42,0,19,U턴중 / 안전거리미확보 / 기타
1순위 (사망/사고다발),충북,충청북도 청주시 서원구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,사망위험,136,51,2,13,기타 / U턴중 / 안전거리미확보
1순위 (사망/사고다발),대구,대구광역시 중구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,136,61,0,15,기타 / 안전거리미확보
1순위 (사망/사고다발),서울,서울특별시 양천구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,136,66,0,14,중앙선침범 / U턴중 / 기타 / 안전거리미확보
1순위 (사망/사고다발),서울,서울특별시 서초구내에서 2021년도에 반경50m 이내 다른사고14건 이상 지역,사고다발,136,56,1,14,안전거리미확보 / 기타
1순위 (사망/사고다발),부산,부산광역시 북구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,136,56,1,14,기타 / 안전거리미확보 / 신호위반
1순위 (사망/사고다발),부산,부산광역시 연제구내에서 2017년도에 반경50m 이내 다른사고6건 이상 지역,사고다발,135,55,0,16,기타 / 안전거리미확보
1순위 (사망/사고다발),경기,경기도 수원시 팔달구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,135,60,0,15,신호위반 / U턴중 / 안전거리미확보 / 기타
1순위 (사망/사고다발),서울,서울특별시 강북구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,134,49,0,17,신호위반 / 기타 / 안전거리미확보 / U턴중
1순위 (사망/사고다발),서울,서울특별시 강북구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,134,49,0,17,안전거리미확보 / 신호위반 / 기타 / 중앙선침범 / U턴중
1순위 (사망/사고다발),경기,경기도 김포시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,사고다발,134,44,0,18,기타
1순위 (사망/사고다발),서울,서울특별시 영등포구내에서 2022년도에 반경50m 이내 다른사고14건 이상 지역,사고다발,134,44,0,18,안전거리미확보 / 기타
1순위 (사망/사고다발),서울,서울특별시 성북구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,134,44,0,18,U턴중 / 기타 / 안전거리미확보 / 신호위반
1순위 (사망/사고다발),서울,서울특별시 성북구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,133,53,1,14,안전거리미확보 / 기타
1순위 (사망/사고다발),충북,충청북도 청주시 서원구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,133,58,0,15,안전거리미확보 / 기타 / U턴중
1순위 (사망/사고다발),경기,경기도 의정부시내에서 2022년도에 반경80m 이내 다른사고10건 이상 지역,사고다발,133,68,1,11,신호위반 / 기타 / U턴중 / 안전거리미확보
1순위 (사망/사고다발),부산,부산광역시 남구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,133,33,0,20,안전거리미확보 / 기타 / 신호위반
1순위 (사망/사고다발),서울,서울특별시 송파구내에서 2018년도에 반경50m 이내 다른사고14건 이상 지역,사고다발,132,37,0,19,안전거리미확보 / 기타 / U턴중
1순위 (사망/사고다발),경북,경상북도 구미시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,사고다발,132,47,0,17,U턴중 / 안전거리미확보 / 기타
1순위 (사망/사고다발),서울,서울특별시 서초구내에서 2021년도에 반경50m 이내 다른사고14건 이상 지역,사고다발,132,57,1,13,기타 / 안전거리미확보 / 신호위반
1순위 (사망/사고다발),경기,경기도 용인시수지구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,132,77,0,11,기타 / U턴중 / 안전거리미확보
1순위 (사망/사고다발),부산,부산광역시 기장군내에서 2024년도에 반경100m 이내 다른사고8건 이상 지역,사고다발,132,47,1,15,기타 / U턴중 / 안전거리미확보 / 신호위반
1순위 (사망/사고다발),전남,전라남도 목포시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,사망위험,131,36,2,15,기타 / 중앙선침범
1순위 (사망/사고다발),서울,서울특별시 송파구내에서 2019년도에 반경50m 이내 다른사고14건 이상 지역,사고다발,131,41,0,18,U턴중 / 안전거리미확보 / 기타
1순위 (사망/사고다발),대구,대구광역시 달서구내에서 2019년도에 반경50m 이내 다른사고14건 이상 지역,사고다발,131,46,0,17,기타 / 신호위반 / 안전거리미확보 / U턴중
1순위 (사망/사고다발),대구,대구광역시 남구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,131,61,0,14,신호위반 / 기타 / 안전거리미확보 / U턴중
1순위 (사망/사고다발),경북,경상북도 안동시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,사고다발,131,56,1,13,U턴중 / 안전거리미확보 / 기타
1순위 (사망/사고다발),강원,강원도 원주시내에서 2021년도에 반경80m 이내 다른사고10건 이상 지역,사고다발,131,51,0,16,U턴중 / 신호위반 / 기타 / 안전거리미확보
1순위 (사망/사고다발),경북,경상북도 김천시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,사고다발,130,40,1,16,신호위반 / 기타 / 중앙선침범
1순위 (사망/사고다발),서울,서울특별시 서대문구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,130,45,0,17,U턴중 / 기타 / 안전거리미확보 / 신호위반
1순위 (사망/사고다발),부산,부산광역시 사하구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,130,50,0,16,기타 / U턴중 / 안전거리미확보
1순위 (사망/사고다발),서울,서울특별시 관악구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,129,49,0,16,신호위반 / 기타 / 안전거리미확보
1순위 (사망/사고다발),경기,경기도 수원시장안구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,사망위험,129,44,2,13,기타 / U턴중 / 신호위반 / 안전거리미확보
1순위 (사망/사고다발),서울,서울특별시 금천구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,129,19,0,22,기타
1순위 (사망/사고다발),전남,전라남도 여수시내에서 2018년도에 반경80m 이내 다른사고10건 이상 지역,사고다발,129,49,0,16,중앙선침범 / 신호위반 / U턴중 / 기타 / 안전거리미확보
1순위 (사망/사고다발),경기,경기도 성남시 수정구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,129,49,0,16,안전거리미확보 / U턴중 / 신호위반 / 기타
1순위 (사망/사고다발),경기,경기도 김포시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,사고다발,129,44,0,17,기타 / 안전거리미확보 / 신호위반
1순위 (사망/사고다발),경기,경기도 오산시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,사망위험,129,49,2,12,중앙선침범 / 기타 / 안전거리미확보 / U턴중 / 신호위반
1순위 (사망/사고다발),부산,부산광역시 부산진구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,129,49,0,16,안전거리미확보 / 기타
1순위 (사망/사고다발),광주,광주광역시 서구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,사망위험,128,68,4,4,기타 / U턴중 / 안전거리미확보 / 과속 / 신호위반
1순위 (사망/사고다발),대구,대구광역시 달성군내에서 2019년도에 반경100m 이내 다른사고8건 이상 지역,사고다발,128,43,0,17,U턴중 / 신호위반 / 안전거리미확보 / 기타
1순위 (사망/사고다발),서울,서울특별시 강북구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,128,48,0,16,기타 / 신호위반 / 안전거리미확보
1순위 (사망/사고다발),서울,서울특별시 영등포구내에서 2021년도에 반경50m 이내 다른사고14건 이상 지역,사고다발,128,23,0,21,기타 / 안전거리미확보
1순위 (사망/사고다발),대구,대구광역시 북구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,128,18,0,22,기타 / 안전거리미확보
1순위 (사망/사고다발),강원,강원도 원주시내에서 2019년도에 반경80m 이내 다른사고10건 이상 지역,사고다발,127,47,0,16,기타 / 안전거리미확보 / 신호위반
1순위 (사망/사고다발),제주,제주도 서귀포시내에서 2021년도에 반경80m 이내 다른사고10건 이상 지역,사고다발,127,47,0,16,안전거리미확보 / 기타 / U턴중
1순위 (사망/사고다발),경기,경기도 부천시내에서 2024년도에 반경50m 이내 다른사고10건 이상 지역,사고다발,127,72,0,11,안전거리미확보 / U턴중 / 기타 / 신호위반
1순위 (사망/사고다발),서울,서울특별시 금천구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,126,46,0,16,기타 / 안전거리미확보 / 신호위반 / U턴중
1순위 (사망/사고다발),대구,대구광역시 서구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,사망위험,126,36,2,14,신호위반 / 기타 / 안전거리미확보
1순위 (사망/사고다발),경기,경기도 성남시 수정구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,126,31,0,19,안전거리미확보 / 기타 / 신호위반
1순위 (사망/사고다발),충북,충청북도 제천시내에서 2018년도에 반경100m 이내 다른사고4건 이상 지역,사고다발,126,36,1,16,기타 / U턴중 / 안전거리미확보
1순위 (사망/사고다발),대전,대전광역시 서구내에서 2019년도에 반경50m 이내 다른사고14건 이상 지역,사고다발,126,66,1,10,기타 / 신호위반 / U턴중 / 안전거리미확보
1순위 (사망/사고다발),대구,대구광역시 중구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,사망위험,126,31,2,15,안전거리미확보 / 기타 / U턴중 / 신호위반
1순위 (사망/사고다발),부산,부산광역시 부산진구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,126,36,0,18,U턴중 / 기타 / 안전거리미확보
1순위 (사망/사고다발),경기,경기도 광주시내에서 2024년도에 반경80m 이내 다른사고10건 이상 지역,사고다발,126,61,0,13,안전거리미확보 / 과속 / 기타 / U턴중 / 신호위반
1순위 (사망/사고다발),서울,서울특별시 중구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,125,50,0,15,U턴중 / 신호위반 / 기타 / 안전거리미확보
1순위 (사망/사고다발),부산,부산광역시 부산진구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,125,35,0,18,신호위반 / 안전거리미확보 / 기타 / U턴중
1순위 (사망/사고다발),서울,서울특별시 성북구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,125,55,0,14,안전거리미확보 / 기타 / 신호위반
1순위 (사망/사고다발),대전,대전광역시 동구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,124,34,0,18,안전거리미확보 / 기타 / 신호위반
1순위 (사망/사고다발),경기,경기도 부천시내에서 2019년도에 반경50m 이내 다른사고14건 이상 지역,사고다발,124,59,0,13,안전거리미확보 / 기타
1순위 (사망/사고다발),경기,경기도 안산시단원구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,124,49,0,15,U턴중 / 신호위반 / 과속 / 안전거리미확보 / 기타
1순위 (사망/사고다발),대구,대구광역시 수성구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,124,59,0,13,U턴중 / 기타 / 안전거리미확보
1순위 (사망/사고다발),경북,경상북도 김천시내에서 2021년도에 반경100m 이내 다른사고6건 이상 지역,사고다발,124,44,0,16,안전거리미확보 / 기타 / 신호위반 / U턴중
1순위 (사망/사고다발),서울,서울특별시 동대문구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,123,33,1,16,U턴중 / 신호위반 / 기타 / 안전거리미확보
1순위 (사망/사고다발),경기,경기도 성남시 수정구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,123,53,0,14,신호위반 / U턴중 / 안전거리미확보 / 기타
1순위 (사망/사고다발),전남,전라남도 여수시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,사고다발,123,83,0,8,안전거리미확보 / U턴중 / 기타 / 신호위반
1순위 (사망/사고다발),서울,서울특별시 중구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,사망위험,123,13,9,4,과속 / 기타 / 안전거리미확보
1순위 (사망/사고다발),서울,서울특별시 강동구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,123,53,1,12,안전거리미확보 / 기타
1순위 (사망/사고다발),경기,경기도 하남시내에서 2017년도에 반경100m 이내 다른사고6건 이상 지역,사고다발,122,47,0,15,안전거리미확보 / 기타 / U턴중
1순위 (사망/사고다발),경기,경기도 성남시 수정구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,사고다발,122,47,1,13,안전거리미확보 / U턴중 / 신호위반 / 기타
1순위 (사망/사고다발),경북,경상북도 안동시내에서 2018년도에 반경100m 이내 다른사고6건 이상 지역,사고다발,122,47,0,15,기타 / U턴중
1순위 (사망/사고다발),서울,서울특별시 성북구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,사고다발,122,52,0,14,안전거리미확보 / 기타
1순위 (사망/사고다발),대전,대전광역시 서구내에서 2024년도에 반경50m 이내 다른사고14건 이상 지역,사고다발,122,52,0,14,기타 / 신호위반 / 안전거리미확보 / U턴중
